locusId	sysName	desc	set1IT002	set1IT003	set1IT004
EKN05_000480	EKN05_000480	hydrogenase-2 assembly chaperone	1.5648201994577011	1.4448566650375336	-0.6229047964000354
EKN05_000495	EKN05_000495	glutathione-dependent disulfide-bond oxidoreductase	-0.30876397948524303	0.020824819827011343	-0.6243761836167034
EKN05_005075	EKN05_005075	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	0.024223398726327616	-0.9078038678633713	-0.9996799878727773
EKN05_005080	EKN05_005080	glycoside hydrolase family 25 protein	-0.16622485153034372	-0.16404910803452522	1.0327538347378273
EKN05_005085	EKN05_005085	GntR family transcriptional regulator	-0.992584888960228	-0.8671618833660264	-1.2158404554977111
EKN05_005090	EKN05_005090	sugar kinase	-0.1915327739056929	-0.3843403086854642	-0.3069418247385367
EKN05_005100	EKN05_005100	MFS transporter	-0.7883899854331684	-0.6929617201368043	-1.0622716250406197
EKN05_005105	EKN05_005105	class I fructose-bisphosphate aldolase	-1.0728433749018684	-1.9128748574107939	-5.101612516672789
EKN05_005115	EKN05_005115	tagatose-bisphosphate aldolase subunit GatZ	-0.5530033042780369	-0.272629921188448	0.007608725939205474
EKN05_005120	EKN05_005120	PTS galactitol transporter subunit IIA	-1.6448983918436353	-4.752410185217547	-1.2499859399264603
EKN05_005125	EKN05_005125	PTS galactitol transporter subunit IIB	-0.05556709344127331	-0.4096902887251326	-0.9279577656078284
EKN05_005130	EKN05_005130	PTS galactitol transporter subunit IIC	-1.362211928549124	0.2397047794453111	-0.16794473241816954
EKN05_005135	EKN05_005135	galactitol-1-phosphate 5-dehydrogenase	0.2990945990338405	0.0022719481800561603	-0.37864532844894994
EKN05_005140	EKN05_005140	DeoR/GlpR transcriptional regulator	-0.23323798924001427	-0.6693391130843653	0.14338863665813806
EKN05_005145	EKN05_005145	lipid kinase YegS	-1.6926448331374173	-0.49586009589660973	0.5044674325079908
EKN05_005155	EKN05_005155	hypothetical protein	0.2540961089070892	0.7549559104834516	0.3011005308871746
EKN05_005160	EKN05_005160	U32 family peptidase	0.19150268523898628	0.2648042094501233	-0.15093512440090917
EKN05_005165	EKN05_005165	DUF1508 domain-containing protein	0.18753587958797358	0.1727812271339153	-1.6713082607406338
EKN05_005170	EKN05_005170	two-component system response regulator BaeR	-0.13486023524559787	-0.08084692575804153	0.5959986388565324
EKN05_005175	EKN05_005175	two-component system sensor histidine kinase BaeS	0.3626313488444346	-0.22799506825992344	-1.2078672971211915
EKN05_005180	EKN05_005180	MFS transporter	-0.3518514169434033	-1.7869378683458188	0.4017476798712525
EKN05_005185	EKN05_005185	multidrug efflux RND transporter permease subunit MdtC	0.39547420696701696	-0.21873394880518715	-0.4574450994044841
EKN05_005190	EKN05_005190	multidrug efflux RND transporter permease subunit MdtB	0.7726776514489098	0.6194421019219711	0.5951232327048861
EKN05_005215	EKN05_005215	molecular chaperone	1.063605409482963	0.1623990532778632	0.0146709909603282
EKN05_005225	EKN05_005225	helix-hairpin-helix domain-containing protein	-0.7511162391883053	-0.7644830175181219	-0.8685582797107325
EKN05_005265	EKN05_005265	TerC family protein	0.6152947090301293	0.568624876499308	1.597934168297797
EKN05_005270	EKN05_005270	polysaccharide export protein	-1.2834103608415264	-0.7112409962411426	-2.3646469225065814
EKN05_005280	EKN05_005280	tyrosine-protein kinase Wzc	0.37712791448636285	-0.26698335804730666	-0.7674112290872102
EKN05_005285	EKN05_005285	colanic acid biosynthesis glycosyltransferase WcaA	0.6685681242955299	0.28352235539271087	1.2695590972344246
EKN05_005290	EKN05_005290	colanic acid biosynthesis acetyltransferase WcaB	-0.7208472450769339	0.3350526560327922	1.829240751224115
EKN05_005295	EKN05_005295	colanic acid biosynthesis glycosyltransferase WcaC	-0.08639480079003459	-1.0027197169193491	-4.218257435525059
EKN05_005300	EKN05_005300	putative colanic acid polymerase WcaD	-0.4387713879977042	1.041086390647107	0.4036710903620766
EKN05_005305	EKN05_005305	colanic acid biosynthesis glycosyltransferase WcaE	1.1659324401721873	0.3350526560327922	1.0803174379965577
EKN05_005315	EKN05_005315	colanic acid biosynthesis glycosyl transferase	0.7844860763152353	0.6940966996826181	0.2121866681869382
EKN05_005320	EKN05_005320	colanic acid biosynthesis acetyltransferase WcaF	-0.3047418737723637	-0.8213489013097752	-1.399653372334495
EKN05_005325	EKN05_005325	GDP-mannose 4,6-dehydratase	-0.05747185117099818	0.42550760697829615	-0.9114005010854895
EKN05_005330	EKN05_005330	GDP-L-fucose synthase	-4.908926959913317	1.3350526560327922	1.8001849751735421
EKN05_005340	EKN05_005340	colanic acid biosynthesis glycosyltransferase WcaI	-1.5256475935748464	-0.8407971793666262	-0.2401018245682791
EKN05_005345	EKN05_005345	mannose-1-phosphate guanyltransferase	-0.6027866816225895	-0.2100453838104248	0.1750467153141133
EKN05_005350	EKN05_005350	phosphomannomutase CpsG	0.13520297796831482	-0.36320940880293007	0.13464500358616194
EKN05_005355	EKN05_005355	undecaprenyl-phosphate glucose phosphotransferase	-0.5759510381261439	0.39918299345250885	0.29638806311744803
EKN05_005360	EKN05_005360	M-antigen undecaprenyl disphosphate flippase	0.8142098719407036	0.836357227707039	0.3211071856100163
EKN05_005365	EKN05_005365	colanic acid biosynthesis pyruvyl transferase WcaK	0.07350430149754494	-2.727231622221551	2.0281542203239478
EKN05_005370	EKN05_005370	colanic acid biosynthesis glycosyltransferase WcaL	0.759531007869227	0.17494451295068858	1.7599522971296602
EKN05_005375	EKN05_005375	colanic acid biosynthesis protein WcaM	-0.162116285928958	-0.02448973065434812	-0.8466302456952515
EKN05_005380	EKN05_005380	UTP--glucose-1-phosphate uridylyltransferase GalF	0.44599263725558647	-0.48350047262967566	-1.193070295193111
EKN05_005385	EKN05_005385	dTDP-glucose 4,6-dehydratase	0.2918117572392367	-0.4742637823580984	-2.640281365120009
EKN05_005445	EKN05_005445	hypothetical protein	0.8789034647260552	0.6050446125790274	0.15161902863072507
EKN05_005450	EKN05_005450	NADP-dependent phosphogluconate dehydrogenase	-1.0860117529284965	-0.5593931732090822	1.386620928602515
EKN05_005455	EKN05_005455	UDP-glucose 6-dehydrogenase	-0.5467056754455202	0.7317116259967809	1.7594089327748352
EKN05_005460	EKN05_005460	LPS O-antigen chain length determinant protein WzzB	0.8552047810763277	0.2161115833092846	-0.20223748024905364
EKN05_005475	EKN05_005475	1-(5-phosphoribosyl)-5-((5- phosphoribosylamino)methylideneamino)imidazole-4- carboxamide isomerase	-0.05737609835753421	0.21099767693278304	-1.0155111594939306
EKN05_005480	EKN05_005480	imidazole glycerol phosphate synthase subunit HisH	-2.388806138560838	-0.8547719028472254	-4.306543967943014
EKN05_005485	EKN05_005485	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	-0.32190393989558697	0.20891162589970813	-2.5250622557678315
EKN05_005490	EKN05_005490	histidinol-phosphate transaminase	-1.1058721752893375	-0.5143059259803819	-0.8982209038310391
EKN05_005500	EKN05_005500	ATP phosphoribosyltransferase	-1.67000117259333	-0.6649473439672078	1.2208619501358506
EKN05_005530	EKN05_005530	SDR family oxidoreductase	-0.02118737743122079	-0.07779348657297858	-0.5611909969217446
EKN05_005535	EKN05_005535	LysR family transcriptional regulator	-0.9143910304805782	-0.2528214401082667	0.29540649479594494
EKN05_005545	EKN05_005545	putrescine/proton symporter PlaP	0.12383526411159007	0.6055255467846341	0.3318536940996073
EKN05_005550	EKN05_005550	YeeE/YedE family protein	-1.3197145225522506	-0.29929787165052657	0.7908436149151368
EKN05_005555	EKN05_005555	hypothetical protein	0.3498073084868514	-1.98687543885457	-5.246002426007962
EKN05_005560	EKN05_005560	exodeoxyribonuclease I	0.3443032130924921	0.7475975670910953	0.18657169895463044
EKN05_005565	EKN05_005565	DUF4102 domain-containing protein	0.3242722163797138	-2.1055199353531884	1.7403885481917087
EKN05_005580	EKN05_005580	hypothetical protein	-0.9450181642620237	-1.4267876067724434	-2.0801935330378822
EKN05_005595	EKN05_005595	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	-5.3974266211331825	-1.5190964775037537	-5.671308260740634
EKN05_005600	EKN05_005600	adenosylcobinamide-GDP ribazoletransferase	-0.8514508997602537	-0.02935877017608357	1.2391560177477028
EKN05_005605	EKN05_005605	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	-0.10721484178074814	0.43704664408910654	0.6269408376772181
EKN05_005610	EKN05_005610	L,D-transpeptidase	-0.48774281063298286	0.7893918054189375	0.701776070599808
EKN05_005620	EKN05_005620	nitrogen assimilation transcriptional regulator	-0.6780386155234011	-1.6628868412971847	-1.5899634361340786
EKN05_005625	EKN05_005625	HTH-type transcriptional regulator Cbl	0.134584382569245	-0.5992594408999667	-0.9477904000944082
EKN05_005635	EKN05_005635	toxic metabolite efflux MATE transporter YeeO	0.3460190479971432	1.1455748571690791	0.6206496797334133
EKN05_005640	EKN05_005640	tRNA-Asn	-1.1754131085424158	-1.479391690811131	-2.0887050328933996
EKN05_005650	EKN05_005650	AMP nucleosidase	0.3043313179190621	0.5373489623235437	0.48172632102178214
EKN05_005655	EKN05_005655	hypothetical protein	0.3435753547753366	-0.06349672045748234	1.1682575496514747
EKN05_005665	EKN05_005665	serine transporter	0.1294172400615512	-0.32934431218276794	0.43582161396578334
EKN05_005675	EKN05_005675	DUF4102 domain-containing protein	0.8483658731033801	0.5857015945528876	0.055360477082990744
EKN05_005695	EKN05_005695	integrase	0.2903395528886721	0.668460342071477	-0.27468847965712184
EKN05_005700	EKN05_005700	DUF4224 domain-containing protein	-0.6908346760104944	-0.6722521445904408	1.5370123238813966
EKN05_005710	EKN05_005710	3'-5' exoribonuclease	0.7031305996497483	-0.4675012797609903	2.384082643994162
EKN05_005720	EKN05_005720	hypothetical protein	-0.07165645995142533	0.1615164010381016	-2.5381831775012724
EKN05_005725	EKN05_005725	hypothetical protein	0.5725090223619231	0.5400180056110551	0.16353406781950364
EKN05_005730	EKN05_005730	hypothetical protein	0.1140935086525694	0.2699576278109075	0.9657427511289769
EKN05_005755	EKN05_005755	RusA family crossover junction endodeoxyribonuclease	-4.700818764583117	0.23195916306868858	-0.30227506221907285
EKN05_005760	EKN05_005760	antiterminator	0.7537907924689842	0.9830416398758772	0.9350506187158101
EKN05_005840	EKN05_005840	metal-binding protein ZinT	-4.887231888813998	-0.5800584463806948	2.6590654339937383
EKN05_005845	EKN05_005845	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	-0.2665401298615153	-0.5783317016612268	-0.6591214475561062
EKN05_005850	EKN05_005850	protein-methionine-sulfoxide reductase catalytic subunit MsrP	0.13763967227963736	-0.0799848432460517	-0.9554385020299354
EKN05_005860	EKN05_005860	DNA-binding response regulator HprR	-1.377614513008484	-3.163198211495033	-2.413336415421171
EKN05_005870	EKN05_005870	protein deglycase HchA	0.9681032718755516	0.25628195438441326	0.7641333256439986
EKN05_005880	EKN05_005880	hypothetical protein	0.8157817729909205	0.6023744202696846	0.7874205755294876
EKN05_005890	EKN05_005890	hypothetical protein	0.311274436950181	0.22143658061367555	0.9570949260598618
EKN05_005900	EKN05_005900	hypothetical protein	0.0899573989050877	0.6908395549361903	0.9374463782733984
EKN05_005905	EKN05_005905	phosphohydrolase	0.22275057217203198	0.5381445214103038	-5.5429841637650945
EKN05_005910	EKN05_005910	DNA cytosine methyltransferase	0.04713944321662833	-0.5486942754713593	1.6151929573769253
EKN05_005915	EKN05_005915	very short patch repair endonuclease	0.37955465188090276	-0.6218786220753221	-0.8391854335340869
EKN05_005920	EKN05_005920	drug/metabolite exporter YedA	0.5186284497250808	1.0954801353197792	0.8931775087324731
EKN05_005925	EKN05_005925	DUF808 domain-containing protein	-1.1029006087580484	-1.710271334476698	-0.7624359408632491
EKN05_005935	EKN05_005935	cellulose biosynthesis regulator YedQ	0.7367943186274504	0.5670601662459611	0.5295413138965785
EKN05_005940	EKN05_005940	mannosyl-3-phosphoglycerate phosphatase-related protein	0.1116981983880807	-0.09409444266148759	-2.660162640345886
EKN05_005950	EKN05_005950	hypothetical protein	1.8352341356570925	-0.6973688216595852	1.65821403530223
EKN05_005960	EKN05_005960	transcriptional regulator RcsA	1.035171706165844	0.8804867925673103	-0.15624777324963413
EKN05_005990	EKN05_005990	flagellar motor switch protein FliM	-0.5928595164471977	-0.004035990012752233	0.6045645628709413
EKN05_006120	EKN05_006120	FliC/FljB family flagellin	-0.5443462298048489	-0.4202622480123064	0.754638439497898
EKN05_006125	EKN05_006125	RNA polymerase sigma factor FliA	0.6755247445909047	0.760920771730691	0.15241279783365025
EKN05_006130	EKN05_006130	flagella biosynthesis regulatory protein FliZ	0.947708864915505	0.06811379574308196	2.509877580366124
EKN05_006135	EKN05_006135	cystine ABC transporter substrate-binding protein	-0.20768951156617188	0.7316195518129107	0.1452506698756868
EKN05_006140	EKN05_006140	D-cysteine desulfhydrase	-0.9060315959427392	-0.6044058020321565	-0.9061524231233382
EKN05_006145	EKN05_006145	amino acid ABC transporter permease	0.47161263745173176	0.4786293212422099	0.07446471175111968
EKN05_006150	EKN05_006150	L-cystine ABC transporter ATP-binding protein YecC	1.1822532115072857	0.6417139942668446	-0.9052153038692841
EKN05_006155	EKN05_006155	transcriptional regulator SdiA	0.7607834029584568	0.43355954240257555	-0.5783324803440784
EKN05_006165	EKN05_006165	hypothetical protein	-2.593478300518827	-1.3054049572800674	0.6867415968901178
EKN05_006170	EKN05_006170	two-component system response regulator UvrY	-0.18053318020122333	-0.6400726753281778	-1.8329264430624046
EKN05_006175	EKN05_006175	excinuclease ABC subunit UvrC	-0.4360964117317936	-0.07557966412605088	0.5202377292964209
EKN05_006200	EKN05_006200	UPF0149 family protein YecA	-1.5402749994351135	-1.1455731848736286	-1.5641783860342175
EKN05_006205	EKN05_006205	tyrosine transporter TyrP	-5.842837769455545	-1.3430192490798452	0.20520868582436647
EKN05_006230	EKN05_006230	DUF2766 domain-containing protein	-0.18679217067290654	-1.1857795072686481	-6.161113528421449
EKN05_006240	EKN05_006240	arabinose ABC transporter substrate-binding protein	0.5303633832274164	0.5333679214665534	-0.2168835709884287
EKN05_006245	EKN05_006245	L-arabinose ABC transporter ATP-binding protein AraG	-1.1737762397911427	-0.5456484155948647	0.4774264138234945
EKN05_006250	EKN05_006250	arabinose ABC transporter permease	-0.43414179705052813	-0.5205574346320332	-1.405288907003928
EKN05_006255	EKN05_006255	trehalose-phosphatase	1.2147729537145509	0.14698030788022054	0.43582161396578245
EKN05_006260	EKN05_006260	alpha,alpha-trehalose-phosphate synthase	-0.6894678402465901	-0.7737923402854974	0.7154907016808836
EKN05_006280	EKN05_006280	flagellar motor stator protein MotA	-1.2083098605072164	-0.20316960673035345	-0.5403921331698522
EKN05_006285	EKN05_006285	motility protein MotB	0.06145103096469384	-0.4650097734584562	-0.9167818385542446
EKN05_006290	EKN05_006290	chemotaxis protein CheA	0.020527538522609134	-0.01761896228567794	2.27311275032617
EKN05_006300	EKN05_006300	methyl-accepting chemotaxis protein II	0.5920483509345962	-0.15895167758317674	-0.2654211394177941
EKN05_006305	EKN05_006305	methyl-accepting chemotaxis protein IV	0.5765191792801749	0.06464537508291501	0.28800726740088445
EKN05_006315	EKN05_006315	chemotaxis response regulator protein-glutamate methylesterase	0.8732522339178912	0.4784168312039694	0.719566514965257
EKN05_006320	EKN05_006320	two-component system response regulator	-2.362211928549124	-0.5676501426122926	0.8320552675818305
EKN05_006325	EKN05_006325	protein phosphatase CheZ	0.13314534942591916	0.48057631398496925	-1.4352489274884932
EKN05_006330	EKN05_006330	hypothetical protein	0.21659514406361247	-0.5862353679531673	0.7342706418039371
