locusId	sysName	desc	set1IT002	set1IT003	set1IT004
EKN05_000480	EKN05_000480	hydrogenase-2 assembly chaperone	3.2435289667380727	2.1757438137089222	3.8972620804663385
EKN05_000495	EKN05_000495	glutathione-dependent disulfide-bond oxidoreductase	1.2995928837355608	0.8981409301094373	1.695452059647337
EKN05_005075	EKN05_005075	bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase	2.7106332399473025	1.9791601141443047	3.1078530846691907
EKN05_005080	EKN05_005080	glycoside hydrolase family 25 protein	1.723282832452988	1.1826094027966811	1.8052872256323573
EKN05_005085	EKN05_005085	GntR family transcriptional regulator	1.9085996534337502	1.6515215798278338	2.6588143579239865
EKN05_005090	EKN05_005090	sugar kinase	1.6593278175854163	1.2347770697605727	1.94811355965899
EKN05_005100	EKN05_005100	MFS transporter	3.359090731452962	2.3179376398509794	3.9656538089551794
EKN05_005105	EKN05_005105	class I fructose-bisphosphate aldolase	2.9136579795888613	2.118112506235629	4.827488860291738
EKN05_005115	EKN05_005115	tagatose-bisphosphate aldolase subunit GatZ	1.756313956787356	1.4043285332011939	1.889669144367072
EKN05_005120	EKN05_005120	PTS galactitol transporter subunit IIA	5.523799490639687	6.323794611329446	6.418790169055859
EKN05_005125	EKN05_005125	PTS galactitol transporter subunit IIB	3.7413887570981683	2.7796199443534952	4.810088226457583
EKN05_005130	EKN05_005130	PTS galactitol transporter subunit IIC	2.5693069691268926	1.6457789960555371	2.7347746377128606
EKN05_005135	EKN05_005135	galactitol-1-phosphate 5-dehydrogenase	1.1512415856958815	0.8563243660357739	1.4824204186251768
EKN05_005140	EKN05_005140	DeoR/GlpR transcriptional regulator	3.282545036692514	2.462695773472305	3.7681100326600516
EKN05_005145	EKN05_005145	lipid kinase YegS	2.4108875839065536	1.5627253296567565	2.3626885389844974
EKN05_005155	EKN05_005155	hypothetical protein	3.381470440695993	2.379237769480336	3.9523637709550474
EKN05_005160	EKN05_005160	U32 family peptidase	1.3339756839535768	0.90303781906786	1.5059789018704595
EKN05_005165	EKN05_005165	DUF1508 domain-containing protein	5.200284187378788	3.7627935939671255	7.418100434321563
EKN05_005170	EKN05_005170	two-component system response regulator BaeR	0.9164318601151681	0.7121494545472962	1.2710418080512658
EKN05_005175	EKN05_005175	two-component system sensor histidine kinase BaeS	3.105888295146011	2.1370496714956686	4.219071897636344
EKN05_005180	EKN05_005180	MFS transporter	3.594650441971892	2.9110538072518213	3.9023286512083994
EKN05_005185	EKN05_005185	multidrug efflux RND transporter permease subunit MdtC	1.2719719540697887	0.9982014473774514	1.5529807961909645
EKN05_005190	EKN05_005190	multidrug efflux RND transporter permease subunit MdtB	1.1614378648295764	0.986654677569314	1.3998459296464043
EKN05_005215	EKN05_005215	molecular chaperone	1.4555672606665409	1.185088654583992	1.9444259874795757
EKN05_005225	EKN05_005225	helix-hairpin-helix domain-containing protein	1.14007823119838	0.8577925492538858	1.524469438373754
EKN05_005265	EKN05_005265	TerC family protein	1.8615786973466248	1.464627597585036	2.371152547842404
EKN05_005270	EKN05_005270	polysaccharide export protein	3.54594561038527	2.497171145176646	4.868688871288284
EKN05_005280	EKN05_005280	tyrosine-protein kinase Wzc	1.3865807609776921	0.9351303501672489	1.5131302301224545
EKN05_005285	EKN05_005285	colanic acid biosynthesis glycosyltransferase WcaA	2.165265248975633	1.4834444166864973	2.272956451612402
EKN05_005290	EKN05_005290	colanic acid biosynthesis acetyltransferase WcaB	6.007306186513884	4.040544959578686	6.049165472861566
EKN05_005295	EKN05_005295	colanic acid biosynthesis glycosyltransferase WcaC	1.8629761062235248	1.5057776312035522	3.88776555974012
EKN05_005300	EKN05_005300	putative colanic acid polymerase WcaD	3.353178869183587	2.4161025207771147	3.690759513328824
EKN05_005305	EKN05_005305	colanic acid biosynthesis glycosyltransferase WcaE	3.7126203799134805	2.7545474173419326	4.270257175467354
EKN05_005315	EKN05_005315	colanic acid biosynthesis glycosyl transferase	1.5146026309042442	1.1557730705969331	2.02119116978763
EKN05_005320	EKN05_005320	colanic acid biosynthesis acetyltransferase WcaF	2.536805683058649	2.0971088054648015	3.290497771046495
EKN05_005325	EKN05_005325	GDP-mannose 4,6-dehydratase	2.7064925940537083	2.039955041805682	3.4725272976177415
EKN05_005330	EKN05_005330	GDP-L-fucose synthase	8.842320041726426	3.2583344534357925	5.110938973850088
EKN05_005340	EKN05_005340	colanic acid biosynthesis glycosyltransferase WcaI	4.711490101132903	3.204593301312082	4.987943584303815
EKN05_005345	EKN05_005345	mannose-1-phosphate guanyltransferase	2.6032764365006216	1.8486976270245028	3.0419501588780116
EKN05_005350	EKN05_005350	phosphomannomutase CpsG	2.296215791418613	1.7303930986911662	2.6685300247675863
EKN05_005355	EKN05_005355	undecaprenyl-phosphate glucose phosphotransferase	3.228163511580617	2.0377699130184186	3.0687436381768127
EKN05_005360	EKN05_005360	M-antigen undecaprenyl disphosphate flippase	0.9284495459844423	0.8278497352064473	1.0615547639991496
EKN05_005365	EKN05_005365	colanic acid biosynthesis pyruvyl transferase WcaK	2.764259006627965	3.2867305363719117	3.3887871869980337
EKN05_005370	EKN05_005370	colanic acid biosynthesis glycosyltransferase WcaL	3.044576997082287	2.2662583857248513	3.3689403104632896
EKN05_005375	EKN05_005375	colanic acid biosynthesis protein WcaM	3.3259810396066616	2.051284899322233	3.661551488987113
EKN05_005380	EKN05_005380	UTP--glucose-1-phosphate uridylyltransferase GalF	4.278996564573745	3.29032153245114	5.833962720911028
EKN05_005385	EKN05_005385	dTDP-glucose 4,6-dehydratase	2.4929997666079724	1.7244105162027956	3.791911231282734
EKN05_005445	EKN05_005445	hypothetical protein	2.538645245542559	1.8535973290775252	3.0917651014619167
EKN05_005450	EKN05_005450	NADP-dependent phosphogluconate dehydrogenase	2.5820694623020937	1.7649139281902164	2.721931409177174
EKN05_005455	EKN05_005455	UDP-glucose 6-dehydrogenase	2.6972286502227227	1.7596710406221656	2.7725511816046904
EKN05_005460	EKN05_005460	LPS O-antigen chain length determinant protein WzzB	3.8388443942428134	2.8616890424958212	4.8115106213493135
EKN05_005475	EKN05_005475	1-(5-phosphoribosyl)-5-((5- phosphoribosylamino)methylideneamino)imidazole-4- carboxamide isomerase	1.9896133941737297	1.1585105187614064	2.0598313114112656
EKN05_005480	EKN05_005480	imidazole glycerol phosphate synthase subunit HisH	4.251652401882074	2.779190869219486	7.0079641810277336
EKN05_005485	EKN05_005485	bifunctional histidinol-phosphatase/imidazoleglycerol-phosphate dehydratase HisB	2.4279510176529766	1.7519562699956177	3.432689127237402
EKN05_005490	EKN05_005490	histidinol-phosphate transaminase	1.568540441929852	1.1168893597723126	1.7462125703412292
EKN05_005500	EKN05_005500	ATP phosphoribosyltransferase	4.911581549276778	3.237398682903152	4.627650938587494
EKN05_005530	EKN05_005530	SDR family oxidoreductase	0.9585317391115621	0.7228229994709116	1.2481186313726003
EKN05_005535	EKN05_005535	LysR family transcriptional regulator	2.4638582262788815	2.013545838257541	2.681607019621939
EKN05_005545	EKN05_005545	putrescine/proton symporter PlaP	0.9354718070137387	0.7300906812847151	0.9868291614839183
EKN05_005550	EKN05_005550	YeeE/YedE family protein	1.3132096802345108	0.8201300092023	1.2392346663600171
EKN05_005555	EKN05_005555	hypothetical protein	5.548432327211665	4.957775512427003	13.885791691402286
EKN05_005560	EKN05_005560	exodeoxyribonuclease I	1.2868627761974292	0.7697261893458933	1.4790838133616153
EKN05_005565	EKN05_005565	DUF4102 domain-containing protein	2.485272348600966	2.268414034038364	2.7528130390085517
EKN05_005580	EKN05_005580	hypothetical protein	3.781393402340837	2.8883436069453423	5.245140034080594
EKN05_005595	EKN05_005595	bifunctional adenosylcobinamide kinase/adenosylcobinamide-phosphate guanylyltransferase	7.407288499188957	3.1017104653265046	9.811757173751912
EKN05_005600	EKN05_005600	adenosylcobinamide-GDP ribazoletransferase	4.074178988763031	2.772769280483181	4.15903804812733
EKN05_005605	EKN05_005605	nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	1.409591331842122	0.9479003588357963	1.4485664409644965
EKN05_005610	EKN05_005610	L,D-transpeptidase	1.7496951022866458	1.180947696609468	1.7793242613465072
EKN05_005620	EKN05_005620	nitrogen assimilation transcriptional regulator	1.1685262427742829	0.7659777083215616	1.3022240712787725
EKN05_005625	EKN05_005625	HTH-type transcriptional regulator Cbl	1.7671704910657062	1.302731315317037	2.183173209496193
EKN05_005635	EKN05_005635	toxic metabolite efflux MATE transporter YeeO	1.868860717786547	1.3843154036437528	2.1457471357377518
EKN05_005640	EKN05_005640	tRNA-Asn	4.754740462380875	3.5752779659572305	6.462806368255605
EKN05_005650	EKN05_005650	AMP nucleosidase	1.0667376923789413	0.8252862457962271	1.27024486750943
EKN05_005655	EKN05_005655	hypothetical protein	4.4202867695444565	3.276231569429877	4.920010736186653
EKN05_005665	EKN05_005665	serine transporter	1.6540445052277357	1.2335026840488812	1.9502467023287806
EKN05_005675	EKN05_005675	DUF4102 domain-containing protein	1.3727445700413108	0.9378253822310372	1.5379205570698709
EKN05_005695	EKN05_005695	integrase	0.7947618715975587	0.5932844657359688	0.9408240253321751
EKN05_005700	EKN05_005700	DUF4224 domain-containing protein	2.057184705519273	1.4709944509644457	2.122045386085282
EKN05_005710	EKN05_005710	3'-5' exoribonuclease	2.6835733996320505	2.086373954233896	3.043086339251487
EKN05_005720	EKN05_005720	hypothetical protein	3.4888142754847125	2.3750832516034266	5.279790483551118
EKN05_005725	EKN05_005725	hypothetical protein	2.025957573365173	1.2277456675548242	2.2693747809295375
EKN05_005730	EKN05_005730	hypothetical protein	5.662779197972958	4.055996656254148	6.289782744291295
EKN05_005755	EKN05_005755	RusA family crossover junction endodeoxyribonuclease	8.861582138281518	3.5571398735693287	6.041142969330214
EKN05_005760	EKN05_005760	antiterminator	2.538867818723734	1.8121490401542641	2.918035119074286
EKN05_005840	EKN05_005840	metal-binding protein ZinT	10.517593181526603	4.342787610736273	5.952252937679491
EKN05_005845	EKN05_005845	protein-methionine-sulfoxide reductase heme-binding subunit MsrQ	1.913490287038056	1.3213006122473034	2.169940180435711
EKN05_005850	EKN05_005850	protein-methionine-sulfoxide reductase catalytic subunit MsrP	2.372771008492242	1.6099722473524973	2.841693527557993
EKN05_005860	EKN05_005860	DNA-binding response regulator HprR	3.041908073825349	2.651671345489683	4.046940666576009
EKN05_005870	EKN05_005870	protein deglycase HchA	1.2528577983187945	1.108440284141913	1.5828498668273914
EKN05_005880	EKN05_005880	hypothetical protein	2.263853221545235	2.2281630386648805	2.812181969686807
EKN05_005890	EKN05_005890	hypothetical protein	1.7005740160557765	1.2303709962695577	2.017810016618504
EKN05_005900	EKN05_005900	hypothetical protein	1.8837834727313705	1.332924841369151	2.1403625418481234
EKN05_005905	EKN05_005905	phosphohydrolase	5.306650799989996	3.767758268764234	13.8678165188504
EKN05_005910	EKN05_005910	DNA cytosine methyltransferase	2.989116523938684	2.240617719949735	3.0311782720754006
EKN05_005915	EKN05_005915	very short patch repair endonuclease	5.621890031248894	4.358201888122168	7.339982344708639
EKN05_005920	EKN05_005920	drug/metabolite exporter YedA	1.9435214572769777	1.1271579737088515	1.8331748838552302
EKN05_005925	EKN05_005925	DUF808 domain-containing protein	4.781632046360465	3.7167220401739707	5.5599445061561354
EKN05_005935	EKN05_005935	cellulose biosynthesis regulator YedQ	0.7898090251069229	0.6292591367506974	0.9900022626352997
EKN05_005940	EKN05_005940	mannosyl-3-phosphoglycerate phosphatase-related protein	1.2682746630890136	0.9997224006510703	2.1567686089056197
EKN05_005950	EKN05_005950	hypothetical protein	4.934522677194075	4.059458090662694	5.675994843213942
EKN05_005960	EKN05_005960	transcriptional regulator RcsA	3.3951841367659705	2.2944993179081785	4.074359816196945
EKN05_005990	EKN05_005990	flagellar motor switch protein FliM	2.3725052467259458	1.4629665420171185	2.479786192242633
EKN05_006120	EKN05_006120	FliC/FljB family flagellin	0.9226664515742701	0.593866490901231	0.9917484363183056
EKN05_006125	EKN05_006125	RNA polymerase sigma factor FliA	2.0710702530664746	1.487786977879315	2.50042566469285
